Number of elements: 2167 
Elements name, Alias, Datatype, Variable group name, Initial value, type of element, comment 
DEVICE1.FBU_LD.PROG1.X045_23,’045_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_12,’045_12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_9,’045_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_33,’044_33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_22,’044_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X036_7,’036_7,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_34,’034_34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMP1W2BS,”Ãœ1ÿ2¡—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_12,’034_12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_9,’034_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YP2PWA2,”œ2œÿ¿2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_23,’034_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_39,’028_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_28,’028_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_17,’028_17,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPK21_2,”Ãœ 21_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_4,’028_4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPP2_2,”Ãœœ2_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X025_7,’025_7,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_35,’024_35,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XZWRY1,’«ÿ–”1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_13,’024_13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XSZAY21,’—«¿”21,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_8,’024_8,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.Y2P1_2TM,”2œ1_2“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X022_22,’022_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X022_11,’022_11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YZTREVTM,”«“–≈¬“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_31,’020_31,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YKO1B,” Œ1¡,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X018_29,’018_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X018_18,’018_18,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X018_3,’018_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X017_39,’017_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X017_28,’017_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X017_4,’017_4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X016_38,’016_38,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X016_27,’016_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X016_16,’016_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X016_5,’016_5,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X015_15,’015_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOBWKY,”Œ¡Ÿ ”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_25,’014_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_14,’014_14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_34,’012_34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_23,’012_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_9,’012_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_33,’011_33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_22,’011_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOPRD,”Œœ–ƒ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_11,’011_11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YP2P1_2,”œ2œ1_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YP1P1_3,”œ1œ1_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XBO,’¡Œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X008_19,’008_19,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X008_2,’008_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YBYOTKL,”¡”Œ“ À,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY4B,’3 ”4B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H3249,H3249,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK8D,X– 8D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY41,’3 ”41,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY3A,’3 ”3A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H3205,H3205,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H3238,H3238,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY30,’3 ”30,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY52,’3 ”52,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK5A,X– 5A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK6B,X– 6B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.KYBY49, ”¡”49,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H2259,H2259,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H2215,H2215,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK50,X– 50,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H221F,H221F,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H4206,H4206,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H4217,H4217,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H121E,H121E,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H120D,H120D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H1203,H1203,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H5207,H5207,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY31,’2 ”31,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY5D,’2 ”5D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZPNDK4,ZœÕƒ 4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY4C,’2 ”4C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY64,’2 ”64,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY42,’2 ”42,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY75,’2 ”75,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVD5,Z¬ƒ5,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY3B,’2 ”3B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY7F,’2 ”7F,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPK22_1,”Ãœ 22_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPK11_1,”Ãœ 11_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPP3_1,”Ãœœ3_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY10,’1 ”10,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.F3P1_2,F3œ1_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY1A,’1 ”1A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.F2P1_3,F2œ1_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY21,’1 ”21,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM52,’¬Ã52,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM41,’¬Ã41,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRBLKO,’–¡À Œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZMKO2,ZÃ Œ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK72,X– 72,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZCPM2,Z÷œÃ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__OREK,__OREK,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__VPD1,__VPD1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__P1BHP,__P1BHP,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZTTREV_,Z““–≈¬_,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__ZAWRASO,__ZAWRASO,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZRASO_,Z–¿—Œ_,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1._VKFBY,_¬ ‘¡”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XA1O2,’A1Œ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XA2P2,’A2œ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XB2O2,’B2Œ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XA2O1,’A2Œ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X067_24,’067_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YRDNS_TM,”–ƒÕ—_“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X065_22,’065_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X065_11,’065_11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOYDM1,”Œ”ƒÃ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_32,’064_32,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_10,’064_10,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPOISKP,”œŒ»— œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOBE1PBS,”Œ¡›1œ¡—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X063_20,’063_20,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_36,’057_36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_25,’057_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_9,’057_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X056_24,’056_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X056_13,’056_13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPOS1P,”œŒ—1œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X052_20,’052_20,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNVIPD2,”Õ¬»œƒ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_40,’050_40,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVD5,”¬ƒ5,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X049_39,’049_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2DK3,’–ƒ2ƒ 3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X049_28,’049_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X049_17,’049_17,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1DK2,’–ƒ1ƒ 2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X049_6,’049_6,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1D3,’–ƒ1ƒ3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2D2,’–ƒ2ƒ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X048_27,’048_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X048_7,’048_7,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_37,’047_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_15,’047_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_8,’047_8,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YKYDK3,” ”ƒ 3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X046_36,’046_36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X046_25,’046_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_24,’045_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_13,’045_13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_34,’044_34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_23,’044_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XBONG,’¡ŒÕ√,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X036_15,’036_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_35,’034_35,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_24,’034_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.Z1PW4BS,Z1œÿ4¡—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1OBTPP,’1Œ¡“œœ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_29,’028_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPK22_2,”Ãœ 22_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_18,’028_18,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPK11_2,”Ãœ 11_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPP3_2,”Ãœœ3_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_5,’028_5,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X025_8,’025_8,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_36,’024_36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XZWRY2,’«ÿ–”2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_14,’024_14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XSZAY22,’—«¿”22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_9,’024_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XSZAY11,’—«¿”11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X022_34,’022_34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.Y3P1_2TM,”3œ1_2“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X022_23,’022_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X021_22,’021_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YBIVKM,”¡»¬ Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_10,’020_10,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_32,’020_32,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X018_19,’018_19,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X018_4,’018_4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X017_29,’017_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X017_5,’017_5,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X016_39,’016_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPVM,”œ¬Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X016_6,’016_6,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X015_16,’015_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X015_7,’015_7,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_37,’014_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_15,’014_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_35,’012_35,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_24,’012_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_13,’012_13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_34,’011_34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_23,’011_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_12,’011_12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YP3P1_2,”œ3œ1_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YP2P1_3,”œ2œ1_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X008_3,’008_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY42,’3 ”42,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H3239,H3239,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY31,’3 ”31,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY3B,’3 ”3B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H3206,H3206,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY53,’3 ”53,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY4C,’3 ”4C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK5B,X– 5B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK6C,X– 6C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H2216,H2216,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK7D,X– 7D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H4207,H4207,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H1226,H1226,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK51,X– 51,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZBLDO,Z¡ÀƒŒ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY32,’2 ”32,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY76,’2 ”76,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY5E,’2 ”5E,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY4D,’2 ”4D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY65,’2 ”65,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY1A,’2 ”1A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVD6,Z¬ƒ6,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY3C,’2 ”3C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY10,’2 ”10,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPK12_1,”Ãœ 12_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPPK21_1,”œœ 21_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPP4_1,”Ãœœ4_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY0A,’1 ”0A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY11,’1 ”11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVRASO,Z¬–¿—Œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY00,’1 ”00,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZTTREV,Z““–≈¬,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.Z3P,Z3œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.F3P1_3,F3œ1_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY1B,’1 ”1B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVNKY,’¬Õ ”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY22,’1 ”22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XONAH,’ŒÕ¿◊,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XOKIS,’Œ »—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVBIVK,Z¬¡»¬ ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM53,’¬Ã53,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM42,’¬Ã42,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM31,’¬Ã31,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XKO24,’ Œ24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XKO13,’ Œ13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK84,X– 84,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK73,X– 73,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK40,X– 40,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZBLSPY,Z¡À—œ”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK62,X– 62,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__ONDO,__ONDO,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__VPD2,__VPD2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H6270,H6270,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK6D,’– 6D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ASONV_,¿—ŒÕ¬_,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.SOPDO,SŒœƒŒ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XA2O2,’A2Œ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNS1P1,’Õ—1œ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X067_25,’067_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X065_23,’065_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X065_12,’065_12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOYDM2,”Œ”ƒÃ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_33,’064_33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_22,’064_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YSL2P,”—À2œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_11,’064_11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_1,’060_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_37,’057_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_15,’057_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X056_25,’056_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X056_14,’056_14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X056_36,’056_36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X051_31,’051_31,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_41,’050_41,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_30,’050_30,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVD6,”¬ƒ6,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2DK4,’–ƒ2ƒ 4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1DK3,’–ƒ1ƒ 3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2D6R,’–ƒ2ƒ6–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X049_29,’049_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X049_18,’049_18,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1D4,’–ƒ1ƒ4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X049_7,’049_7,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2D3,’–ƒ2ƒ3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X048_28,’048_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X048_8,’048_8,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_38,’047_38,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_16,’047_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_27,’047_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_9,’047_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YKYDK4,” ”ƒ 4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X046_37,’046_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YKYD6R,” ”ƒ6–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X046_26,’046_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_25,’045_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_14,’045_14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_35,’044_35,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_24,’044_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X036_16,’036_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_14,’034_14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_36,’034_36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMP1W4BS,”Ãœ1ÿ4¡—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_25,’034_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X031_22,’031_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPPK21_2,”œœ 21_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_19,’028_19,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPK12_2,”Ãœ 12_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPP4_2,”Ãœœ4_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_6,’028_6,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X025_9,’025_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_37,’024_37,BOOL,,,1,0,""
